"Barcode","Genes"
"s_008um_00307_00438-1","IGFBP3"
"s_008um_00398_00185-1","IGFBP3"
"s_008um_00341_00228-1","IGFBP3"
"s_008um_00465_00674-1","IGFBP3"
"s_008um_00579_00583-1","IGFBP3"
"s_008um_00650_00456-1","IGFBP3"
"s_008um_00342_00297-1","IGFBP3"
"s_008um_00341_00275-1","IGFBP3"
"s_008um_00256_00354-1","IGFBP3"
"s_008um_00725_00675-1","IGFBP3"
"s_008um_00659_00465-1","IGFBP3"
"s_008um_00264_00407-1","IGFBP3"
"s_008um_00189_00123-1","IGFBP3"
"s_008um_00343_00344-1","IGFBP3"
"s_008um_00241_00600-1","IGFBP3"
"s_008um_00567_00691-1","IGFBP3"
"s_008um_00369_00083-1","IGFBP3"
"s_008um_00642_00629-1","IGFBP3"
"s_008um_00212_00306-1","IGFBP3"
"s_008um_00616_00617-1","IGFBP3"
"s_008um_00670_00621-1","IGFBP3"
"s_008um_00318_00149-1","IGFBP3"
"s_008um_00240_00051-1","IGFBP3"
"s_008um_00678_00770-1","IGFBP3"
"s_008um_00246_00061-1","IGFBP3"
"s_008um_00166_00425-1","IGFBP3"
"s_008um_00365_00240-1","IGFBP3"
"s_008um_00371_00174-1","IGFBP3"
"s_008um_00332_00293-1","IGFBP3"
"s_008um_00592_00239-1","IGFBP3"
"s_008um_00338_00262-1","IGFBP3"
"s_008um_00519_00699-1","IGFBP3"
"s_008um_00267_00063-1","IGFBP3"
"s_008um_00246_00325-1","IGFBP3"
"s_008um_00313_00674-1","IGFBP3"
"s_008um_00131_00573-1","IGFBP3"
"s_008um_00621_00255-1","IGFBP3"
"s_008um_00162_00253-1","IGFBP3"
"s_008um_00222_00013-1","IGFBP3"
"s_008um_00373_00682-1","IGFBP3"
"s_008um_00431_00325-1","IGFBP3"
"s_008um_00291_00419-1","IGFBP3"
"s_008um_00374_00420-1","IGFBP3"
"s_008um_00401_00241-1","IGFBP3"
"s_008um_00348_00088-1","IGFBP3"
"s_008um_00356_00202-1","IGFBP3"
"s_008um_00262_00404-1","IGFBP3"
"s_008um_00183_00137-1","IGFBP3"
"s_008um_00387_00271-1","IGFBP3"
"s_008um_00335_00117-1","IGFBP3"
"s_008um_00134_00452-1","IGFBP3"
"s_008um_00451_00169-1","IGFBP3"
"s_008um_00328_00153-1","IGFBP3"
"s_008um_00338_00291-1","IGFBP3"
"s_008um_00458_00165-1","IGFBP3"
"s_008um_00322_00355-1","IGFBP3"
"s_008um_00169_00639-1","IGFBP3"
"s_008um_00413_00359-1","IGFBP3"
"s_008um_00011_00105-1","IGFBP3"
"s_008um_00346_00347-1","IGFBP3"
"s_008um_00494_00232-1","IGFBP3"
"s_008um_00566_00226-1","IGFBP3"
"s_008um_00341_00372-1","IGFBP3"
"s_008um_00169_00740-1","IGFBP3"
"s_008um_00345_00341-1","IGFBP3"
"s_008um_00250_00055-1","IGFBP3"
"s_008um_00582_00789-1","IGFBP3"
"s_008um_00313_00711-1","IGFBP3"
"s_008um_00390_00232-1","IGFBP3"
"s_008um_00366_00129-1","IGFBP3"
"s_008um_00391_00756-1","IGFBP3"
"s_008um_00336_00195-1","IGFBP3"
"s_008um_00413_00222-1","IGFBP3"
"s_008um_00246_00345-1","IGFBP3"
"s_008um_00383_00129-1","IGFBP3"
"s_008um_00145_00422-1","IGFBP3"
"s_008um_00304_00100-1","IGFBP3"
"s_008um_00342_00286-1","IGFBP3"
"s_008um_00340_00136-1","IGFBP3"
"s_008um_00465_00511-1","IGFBP3"
"s_008um_00183_00022-1","IGFBP3"
"s_008um_00033_00377-1","IGFBP3"
"s_008um_00212_00321-1","IGFBP3"
"s_008um_00273_00491-1","IGFBP3"
"s_008um_00462_00048-1","IGFBP3"
"s_008um_00304_00347-1","IGFBP3"
"s_008um_00380_00071-1","IGFBP3"
"s_008um_00293_00421-1","IGFBP3"
"s_008um_00052_00308-1","IGFBP3"
"s_008um_00613_00196-1","IGFBP3"
"s_008um_00558_00052-1","IGFBP3"
"s_008um_00335_00342-1","IGFBP3"
"s_008um_00380_00277-1","IGFBP3"
"s_008um_00366_00169-1","IGFBP3"
"s_008um_00365_00185-1","IGFBP3"
"s_008um_00622_00124-1","IGFBP3"
"s_008um_00270_00058-1","IGFBP3"
"s_008um_00342_00342-1","IGFBP3"
"s_008um_00267_00694-1","IGFBP3"
"s_008um_00742_00486-1","IGFBP3"
"s_008um_00261_00080-1","IGFBP3"
"s_008um_00403_00556-1","IGFBP3"
"s_008um_00109_00513-1","IGFBP3"
"s_008um_00411_00367-1","IGFBP3"
"s_008um_00357_00239-1","IGFBP3"
"s_008um_00199_00772-1","IGFBP3"
"s_008um_00381_00285-1","IGFBP3"
"s_008um_00179_00147-1","IGFBP3"
"s_008um_00319_00568-1","IGFBP3"
"s_008um_00392_00703-1","IGFBP3"
"s_008um_00362_00069-1","IGFBP3"
"s_008um_00224_00074-1","IGFBP3"
"s_008um_00400_00384-1","IGFBP3"
"s_008um_00591_00586-1","IGFBP3"
"s_008um_00285_00519-1","IGFBP3"
"s_008um_00406_00251-1","IGFBP3"
"s_008um_00318_00806-1","IGFBP3"
"s_008um_00387_00158-1","IGFBP3"
"s_008um_00273_00755-1","IGFBP3"
"s_008um_00228_00363-1","IGFBP3"
"s_008um_00388_00280-1","IGFBP3"
"s_008um_00279_00240-1","IGFBP3"
"s_008um_00454_00161-1","IGFBP3"
"s_008um_00407_00787-1","IGFBP3"
"s_008um_00118_00572-1","IGFBP3"
"s_008um_00540_00758-1","IGFBP3"
"s_008um_00227_00055-1","IGFBP3"
"s_008um_00262_00079-1","IGFBP3"
"s_008um_00334_00115-1","IGFBP3"
"s_008um_00368_00191-1","IGFBP3"
"s_008um_00364_00213-1","IGFBP3"
"s_008um_00531_00082-1","IGFBP3"
"s_008um_00310_00085-1","IGFBP3"
"s_008um_00288_00091-1","IGFBP3"
"s_008um_00344_00143-1","IGFBP3"
"s_008um_00116_00618-1","IGFBP3"
"s_008um_00214_00197-1","IGFBP3"
"s_008um_00557_00708-1","IGFBP3"
"s_008um_00322_00351-1","IGFBP3"
"s_008um_00168_00190-1","IGFBP3"
"s_008um_00433_00223-1","IGFBP3"
"s_008um_00205_00173-1","IGFBP3"
"s_008um_00408_00208-1","IGFBP3"
"s_008um_00107_00687-1","IGFBP3"
"s_008um_00343_00293-1","IGFBP3"
"s_008um_00394_00402-1","IGFBP3"
"s_008um_00163_00173-1","IGFBP3"
"s_008um_00379_00390-1","IGFBP3"
"s_008um_00343_00157-1","IGFBP3"
"s_008um_00562_00523-1","IGFBP3"
"s_008um_00622_00628-1","IGFBP3"
"s_008um_00219_00410-1","IGFBP3"
"s_008um_00407_00800-1","IGFBP3"
"s_008um_00557_00493-1","IGFBP3"
"s_008um_00346_00738-1","IGFBP3"
"s_008um_00334_00505-1","IGFBP3"
"s_008um_00156_00197-1","IGFBP3"
"s_008um_00391_00155-1","IGFBP3"
"s_008um_00163_00166-1","IGFBP3"
"s_008um_00629_00796-1","IGFBP3"
"s_008um_00383_00130-1","IGFBP3"
"s_008um_00595_00243-1","IGFBP3"
"s_008um_00391_00524-1","IGFBP3"
"s_008um_00131_00481-1","IGFBP3"
"s_008um_00324_00080-1","IGFBP3"
"s_008um_00169_00192-1","IGFBP3"
"s_008um_00554_00468-1","IGFBP3"
"s_008um_00438_00172-1","IGFBP3"
"s_008um_00357_00138-1","IGFBP3"
"s_008um_00434_00096-1","IGFBP3"
"s_008um_00184_00802-1","IGFBP3"
"s_008um_00351_00141-1","IGFBP3"
"s_008um_00210_00816-1","IGFBP3"
"s_008um_00373_00279-1","IGFBP3"
"s_008um_00649_00616-1","IGFBP3"
"s_008um_00226_00112-1","IGFBP3"
"s_008um_00328_00351-1","IGFBP3"
"s_008um_00536_00180-1","IGFBP3"
"s_008um_00663_00469-1","IGFBP3"
"s_008um_00159_00593-1","IGFBP3"
"s_008um_00245_00585-1","IGFBP3"
"s_008um_00201_00288-1","IGFBP3"
"s_008um_00318_00346-1","IGFBP3"
"s_008um_00561_00237-1","IGFBP3"
"s_008um_00340_00181-1","IGFBP3"
"s_008um_00431_00257-1","IGFBP3"
"s_008um_00419_00791-1","IGFBP3"
"s_008um_00355_00152-1","IGFBP3"
"s_008um_00299_00093-1","IGFBP3"
"s_008um_00374_00202-1","IGFBP3"
"s_008um_00358_00560-1","IGFBP3"
"s_008um_00342_00270-1","IGFBP3"
"s_008um_00185_00660-1","IGFBP3"
"s_008um_00016_00599-1","IGFBP3"
"s_008um_00287_00356-1","IGFBP3"
"s_008um_00344_00212-1","IGFBP3"
"s_008um_00347_00333-1","IGFBP3"
"s_008um_00332_00077-1","IGFBP3"
"s_008um_00577_00247-1","IGFBP3"
"s_008um_00339_00072-1","IGFBP3"
"s_008um_00293_00087-1","IGFBP3"
"s_008um_00277_00058-1","IGFBP3"
"s_008um_00492_00506-1","IGFBP3"
"s_008um_00445_00310-1","IGFBP3"
"s_008um_00292_00355-1","IGFBP3"
"s_008um_00396_00445-1","IGFBP3"
"s_008um_00514_00745-1","IGFBP3"
"s_008um_00081_00674-1","IGFBP3"
"s_008um_00431_00264-1","IGFBP3"
"s_008um_00211_00100-1","IGFBP3"
"s_008um_00419_00285-1","IGFBP3"
"s_008um_00171_00687-1","IGFBP3"
"s_008um_00351_00255-1","IGFBP3"
"s_008um_00485_00494-1","IGFBP3"
"s_008um_00334_00352-1","IGFBP3"
"s_008um_00014_00037-1","IGFBP3"
"s_008um_00378_00088-1","IGFBP3"
"s_008um_00248_00545-1","IGFBP3"
"s_008um_00491_00392-1","IGFBP3"
"s_008um_00216_00319-1","IGFBP3"
"s_008um_00259_00373-1","IGFBP3"
"s_008um_00187_00669-1","IGFBP3"
"s_008um_00440_00711-1","IGFBP3"
"s_008um_00354_00082-1","IGFBP3"
"s_008um_00357_00354-1","IGFBP3"
"s_008um_00533_00249-1","IGFBP3"
"s_008um_00428_00056-1","IGFBP3"
"s_008um_00365_00107-1","IGFBP3"
"s_008um_00431_00250-1","IGFBP3"
"s_008um_00597_00611-1","IGFBP3"
"s_008um_00359_00202-1","IGFBP3"
"s_008um_00343_00279-1","IGFBP3"
"s_008um_00278_00057-1","IGFBP3"
"s_008um_00170_00207-1","IGFBP3"
"s_008um_00394_00324-1","IGFBP3"
"s_008um_00356_00501-1","IGFBP3"
"s_008um_00056_00676-1","IGFBP3"
"s_008um_00312_00364-1","IGFBP3"
"s_008um_00474_00086-1","IGFBP3"
"s_008um_00361_00353-1","IGFBP3"
"s_008um_00360_00302-1","IGFBP3"
"s_008um_00242_00346-1","IGFBP3"
"s_008um_00138_00233-1","IGFBP3"
"s_008um_00682_00497-1","IGFBP3"
"s_008um_00327_00180-1","IGFBP3"
"s_008um_00607_00513-1","IGFBP3"
"s_008um_00268_00046-1","IGFBP3"
"s_008um_00411_00307-1","IGFBP3"
"s_008um_00374_00079-1","IGFBP3"
"s_008um_00237_00007-1","IGFBP3"
"s_008um_00339_00226-1","IGFBP3"
"s_008um_00354_00363-1","IGFBP3"
"s_008um_00327_00353-1","IGFBP3"
"s_008um_00335_00069-1","IGFBP3"
"s_008um_00391_00235-1","IGFBP3"
"s_008um_00406_00258-1","IGFBP3"
"s_008um_00396_00270-1","IGFBP3"
"s_008um_00351_00196-1","IGFBP3"
"s_008um_00447_00453-1","IGFBP3"
"s_008um_00338_00346-1","IGFBP3"
"s_008um_00597_00807-1","IGFBP3"
"s_008um_00395_00003-1","IGFBP3"
"s_008um_00403_00331-1","IGFBP3"
"s_008um_00156_00609-1","IGFBP3"
"s_008um_00655_00621-1","IGFBP3"
"s_008um_00469_00371-1","IGFBP3"
"s_008um_00387_00535-1","IGFBP3"
"s_008um_00462_00164-1","IGFBP3"
"s_008um_00391_00444-1","IGFBP3"
"s_008um_00236_00201-1","IGFBP3"
"s_008um_00515_00573-1","IGFBP3"
"s_008um_00347_00352-1","IGFBP3"
"s_008um_00357_00259-1","IGFBP3"
"s_008um_00206_00120-1","IGFBP3"
"s_008um_00296_00170-1","IGFBP3"
"s_008um_00324_00340-1","IGFBP3"
"s_008um_00268_00362-1","IGFBP3"
"s_008um_00352_00288-1","IGFBP3"
"s_008um_00359_00332-1","IGFBP3"
"s_008um_00240_00388-1","IGFBP3"
"s_008um_00219_00063-1","IGFBP3"
"s_008um_00362_00103-1","IGFBP3"
"s_008um_00332_00083-1","IGFBP3"
"s_008um_00323_00409-1","IGFBP3"
"s_008um_00239_00343-1","IGFBP3"
"s_008um_00725_00506-1","IGFBP3"
"s_008um_00063_00131-1","IGFBP3"
"s_008um_00214_00388-1","IGFBP3"
"s_008um_00386_00086-1","IGFBP3"
"s_008um_00711_00685-1","IGFBP3"
"s_008um_00682_00559-1","IGFBP3"
"s_008um_00297_00074-1","IGFBP3"
"s_008um_00479_00405-1","IGFBP3"
"s_008um_00600_00188-1","IGFBP3"
"s_008um_00197_00773-1","IGFBP3"
"s_008um_00302_00355-1","IGFBP3"
"s_008um_00234_00412-1","IGFBP3"
"s_008um_00233_00790-1","IGFBP3"
"s_008um_00363_00205-1","IGFBP3"
"s_008um_00534_00642-1","IGFBP3"
"s_008um_00269_00067-1","IGFBP3"
"s_008um_00081_00675-1","IGFBP3"
"s_008um_00336_00286-1","IGFBP3"
"s_008um_00220_00112-1","IGFBP3"
"s_008um_00344_00142-1","IGFBP3"
"s_008um_00107_00500-1","IGFBP3"
"s_008um_00061_00712-1","IGFBP3"
"s_008um_00239_00491-1","IGFBP3"
"s_008um_00301_00073-1","IGFBP3"
"s_008um_00560_00745-1","IGFBP3"
"s_008um_00101_00765-1","IGFBP3"
"s_008um_00359_00326-1","IGFBP3"
"s_008um_00360_00409-1","IGFBP3"
"s_008um_00289_00419-1","IGFBP3"
"s_008um_00270_00068-1","IGFBP3"
"s_008um_00343_00198-1","IGFBP3"
"s_008um_00442_00199-1","IGFBP3"
"s_008um_00353_00288-1","IGFBP3"
"s_008um_00304_00400-1","IGFBP3"
"s_008um_00432_00460-1","IGFBP3"
"s_008um_00418_00786-1","IGFBP3"
"s_008um_00398_00263-1","IGFBP3"
"s_008um_00403_00208-1","IGFBP3"
"s_008um_00298_00172-1","IGFBP3"
"s_008um_00376_00186-1","IGFBP3"
"s_008um_00173_00214-1","IGFBP3"
"s_008um_00416_00324-1","IGFBP3"
"s_008um_00383_00320-1","IGFBP3"
"s_008um_00382_00238-1","IGFBP3"
"s_008um_00269_00055-1","IGFBP3"
"s_008um_00448_00536-1","IGFBP3"
"s_008um_00370_00743-1","IGFBP3"
"s_008um_00341_00100-1","IGFBP3"
"s_008um_00282_00286-1","IGFBP3"
"s_008um_00560_00366-1","IGFBP3"
"s_008um_00062_00131-1","IGFBP3"
"s_008um_00375_00281-1","IGFBP3"
"s_008um_00235_00318-1","IGFBP3"
"s_008um_00405_00261-1","IGFBP3"
"s_008um_00344_00199-1","IGFBP3"
"s_008um_00405_00377-1","IGFBP3"
"s_008um_00366_00375-1","IGFBP3"
"s_008um_00454_00478-1","IGFBP3"
"s_008um_00729_00463-1","IGFBP3"
"s_008um_00250_00082-1","IGFBP3"
"s_008um_00296_00079-1","IGFBP3"
"s_008um_00358_00359-1","IGFBP3"
"s_008um_00150_00656-1","IGFBP3"
"s_008um_00184_00271-1","IGFBP3"
"s_008um_00629_00527-1","IGFBP3"
"s_008um_00363_00082-1","IGFBP3"
"s_008um_00415_00042-1","IGFBP3"
"s_008um_00403_00454-1","IGFBP3"
"s_008um_00311_00347-1","IGFBP3"
"s_008um_00353_00290-1","IGFBP3"
"s_008um_00671_00601-1","IGFBP3"
"s_008um_00310_00668-1","IGFBP3"
"s_008um_00601_00807-1","IGFBP3"
"s_008um_00320_00804-1","IGFBP3"
"s_008um_00356_00108-1","IGFBP3"
"s_008um_00210_00056-1","IGFBP3"
"s_008um_00362_00185-1","IGFBP3"
"s_008um_00336_00744-1","IGFBP3"
"s_008um_00407_00113-1","IGFBP3"
"s_008um_00418_00333-1","IGFBP3"
"s_008um_00771_00502-1","IGFBP3"
"s_008um_00106_00796-1","IGFBP3"
"s_008um_00269_00578-1","IGFBP3"
"s_008um_00222_00322-1","IGFBP3"
"s_008um_00363_00141-1","IGFBP3"
"s_008um_00335_00096-1","IGFBP3"
"s_008um_00411_00424-1","IGFBP3"
"s_008um_00410_00139-1","IGFBP3"
"s_008um_00348_00174-1","IGFBP3"
"s_008um_00393_00335-1","IGFBP3"
"s_008um_00256_00404-1","IGFBP3"
"s_008um_00559_00147-1","IGFBP3"
"s_008um_00345_00338-1","IGFBP3"
"s_008um_00223_00449-1","IGFBP3"
"s_008um_00435_00464-1","IGFBP3"
"s_008um_00306_00091-1","IGFBP3"
"s_008um_00384_00344-1","IGFBP3"
"s_008um_00431_00317-1","IGFBP3"
"s_008um_00379_00210-1","IGFBP3"
"s_008um_00397_00092-1","IGFBP3"
"s_008um_00255_00360-1","IGFBP3"
"s_008um_00666_00616-1","IGFBP3"
"s_008um_00047_00492-1","IGFBP3"
"s_008um_00400_00105-1","IGFBP3"
"s_008um_00250_00742-1","IGFBP3"
"s_008um_00278_00358-1","IGFBP3"
"s_008um_00336_00062-1","IGFBP3"
"s_008um_00384_00202-1","IGFBP3"
"s_008um_00340_00220-1","IGFBP3"
"s_008um_00442_00116-1","IGFBP3"
"s_008um_00203_00055-1","IGFBP3"
"s_008um_00376_00455-1","IGFBP3"
"s_008um_00421_00292-1","IGFBP3"
"s_008um_00292_00072-1","IGFBP3"
"s_008um_00560_00050-1","IGFBP3"
"s_008um_00269_00537-1","IGFBP3"
"s_008um_00524_00102-1","IGFBP3"
"s_008um_00354_00299-1","IGFBP3"
"s_008um_00330_00351-1","IGFBP3"
"s_008um_00333_00193-1","IGFBP3"
"s_008um_00209_00738-1","IGFBP3"
"s_008um_00412_00303-1","IGFBP3"
"s_008um_00067_00767-1","IGFBP3"
"s_008um_00236_00720-1","IGFBP3"
"s_008um_00173_00241-1","IGFBP3"
"s_008um_00167_00195-1","IGFBP3"
"s_008um_00119_00597-1","IGFBP3"
"s_008um_00333_00073-1","IGFBP3"
"s_008um_00144_00774-1","IGFBP3"
"s_008um_00722_00670-1","IGFBP3"
"s_008um_00240_00343-1","IGFBP3"
"s_008um_00271_00407-1","IGFBP3"
"s_008um_00377_00146-1","IGFBP3"
"s_008um_00040_00441-1","IGFBP3"
"s_008um_00374_00301-1","IGFBP3"
"s_008um_00170_00716-1","IGFBP3"
"s_008um_00166_00245-1","IGFBP3"
"s_008um_00353_00331-1","IGFBP3"
"s_008um_00655_00698-1","IGFBP3"
"s_008um_00236_00077-1","IGFBP3"
"s_008um_00706_00517-1","IGFBP3"
"s_008um_00618_00617-1","IGFBP3"
"s_008um_00452_00188-1","IGFBP3"
"s_008um_00352_00362-1","IGFBP3"
"s_008um_00153_00031-1","IGFBP3"
"s_008um_00376_00410-1","IGFBP3"
"s_008um_00423_00280-1","IGFBP3"
"s_008um_00633_00758-1","IGFBP3"
"s_008um_00231_00237-1","IGFBP3"
"s_008um_00499_00385-1","IGFBP3"
"s_008um_00355_00069-1","IGFBP3"
"s_008um_00561_00239-1","IGFBP3"
"s_008um_00201_00356-1","IGFBP3"
"s_008um_00192_00773-1","IGFBP3"
"s_008um_00599_00603-1","IGFBP3"
"s_008um_00511_00163-1","IGFBP3"
"s_008um_00483_00047-1","IGFBP3"
"s_008um_00182_00251-1","IGFBP3"
"s_008um_00196_00126-1","IGFBP3"
"s_008um_00229_00128-1","IGFBP3"
"s_008um_00408_00454-1","IGFBP3"
"s_008um_00627_00162-1","IGFBP3"
"s_008um_00256_00341-1","IGFBP3"
"s_008um_00673_00428-1","IGFBP3"
"s_008um_00386_00267-1","IGFBP3"
"s_008um_00532_00405-1","IGFBP3"
"s_008um_00146_00781-1","IGFBP3"
"s_008um_00419_00266-1","IGFBP3"
"s_008um_00359_00352-1","IGFBP3"
"s_008um_00138_00023-1","IGFBP3"
"s_008um_00547_00127-1","IGFBP3"
"s_008um_00143_00767-1","IGFBP3"
"s_008um_00487_00076-1","IGFBP3"
"s_008um_00609_00828-1","IGFBP3"
"s_008um_00340_00188-1","IGFBP3"
"s_008um_00354_00309-1","IGFBP3"
"s_008um_00514_00227-1","IGFBP3"
"s_008um_00279_00072-1","IGFBP3"
"s_008um_00360_00238-1","IGFBP3"
"s_008um_00628_00780-1","IGFBP3"
"s_008um_00464_00674-1","IGFBP3"
"s_008um_00655_00451-1","IGFBP3"
"s_008um_00330_00119-1","IGFBP3"
"s_008um_00012_00148-1","IGFBP3"
"s_008um_00682_00428-1","IGFBP3"
"s_008um_00343_00435-1","IGFBP3"
"s_008um_00434_00462-1","IGFBP3"
"s_008um_00304_00360-1","IGFBP3"
"s_008um_00739_00599-1","IGFBP3"
"s_008um_00374_00159-1","IGFBP3"
"s_008um_00351_00219-1","IGFBP3"
"s_008um_00388_00254-1","IGFBP3"
"s_008um_00309_00257-1","IGFBP3"
"s_008um_00662_00441-1","IGFBP3"
"s_008um_00356_00129-1","IGFBP3"
"s_008um_00323_00354-1","IGFBP3"
"s_008um_00037_00574-1","IGFBP3"
"s_008um_00396_00289-1","IGFBP3"
"s_008um_00411_00348-1","IGFBP3"
"s_008um_00210_00316-1","IGFBP3"
"s_008um_00375_00203-1","IGFBP3"
"s_008um_00551_00055-1","IGFBP3"
"s_008um_00615_00464-1","IGFBP3"
"s_008um_00315_00344-1","IGFBP3"
"s_008um_00164_00406-1","IGFBP3"
"s_008um_00333_00349-1","IGFBP3"
"s_008um_00178_00139-1","IGFBP3"
"s_008um_00338_00288-1","IGFBP3"
"s_008um_00417_00520-1","IGFBP3"
"s_008um_00410_00786-1","IGFBP3"
"s_008um_00256_00361-1","IGFBP3"
"s_008um_00245_00809-1","IGFBP3"
"s_008um_00549_00589-1","IGFBP3"
"s_008um_00416_00352-1","IGFBP3"
"s_008um_00544_00235-1","IGFBP3"
"s_008um_00214_00194-1","IGFBP3"
"s_008um_00023_00730-1","IGFBP3"
"s_008um_00352_00389-1","IGFBP3"
"s_008um_00195_00273-1","IGFBP3"
"s_008um_00401_00347-1","IGFBP3"
"s_008um_00235_00067-1","IGFBP3"
"s_008um_00581_00397-1","IGFBP3"
"s_008um_00197_00058-1","IGFBP3"
"s_008um_00229_00057-1","IGFBP3"
"s_008um_00474_00337-1","IGFBP3"
"s_008um_00375_00106-1","IGFBP3"
"s_008um_00410_00313-1","IGFBP3"
"s_008um_00622_00744-1","IGFBP3"
"s_008um_00351_00193-1","IGFBP3"
"s_008um_00392_00403-1","IGFBP3"
"s_008um_00252_00067-1","IGFBP3"
"s_008um_00004_00106-1","IGFBP3"
"s_008um_00621_00112-1","IGFBP3"
"s_008um_00357_00295-1","IGFBP3"
"s_008um_00443_00428-1","IGFBP3"
"s_008um_00066_00680-1","IGFBP3"
"s_008um_00185_00202-1","IGFBP3"
"s_008um_00220_00789-1","IGFBP3"
"s_008um_00603_00822-1","IGFBP3"
"s_008um_00414_00372-1","IGFBP3"
"s_008um_00223_00374-1","IGFBP3"
"s_008um_00342_00279-1","IGFBP3"
"s_008um_00710_00715-1","IGFBP3"
"s_008um_00137_00763-1","IGFBP3"
"s_008um_00358_00585-1","IGFBP3"
"s_008um_00337_00144-1","IGFBP3"
"s_008um_00351_00222-1","IGFBP3"
"s_008um_00512_00234-1","IGFBP3"
"s_008um_00431_00490-1","IGFBP3"
"s_008um_00333_00224-1","IGFBP3"
"s_008um_00679_00771-1","IGFBP3"
"s_008um_00332_00075-1","IGFBP3"
"s_008um_00595_00808-1","IGFBP3"
"s_008um_00130_00008-1","IGFBP3"
"s_008um_00397_00341-1","IGFBP3"
"s_008um_00522_00516-1","IGFBP3"
"s_008um_00211_00284-1","IGFBP3"
"s_008um_00199_00295-1","IGFBP3"
"s_008um_00429_00242-1","IGFBP3"
"s_008um_00413_00241-1","IGFBP3"
"s_008um_00678_00785-1","IGFBP3"
"s_008um_00114_00091-1","IGFBP3"
"s_008um_00508_00503-1","IGFBP3"
"s_008um_00194_00299-1","IGFBP3"
"s_008um_00368_00729-1","IGFBP3"
"s_008um_00429_00133-1","IGFBP3"
"s_008um_00376_00259-1","IGFBP3"
"s_008um_00220_00320-1","IGFBP3"
"s_008um_00400_00279-1","IGFBP3"
"s_008um_00173_00240-1","IGFBP3"
"s_008um_00198_00280-1","IGFBP3"
"s_008um_00169_00277-1","IGFBP3"
"s_008um_00392_00172-1","IGFBP3"
"s_008um_00111_00811-1","IGFBP3"
"s_008um_00557_00181-1","IGFBP3"
"s_008um_00389_00148-1","IGFBP3"
"s_008um_00300_00361-1","IGFBP3"
"s_008um_00190_00266-1","IGFBP3"
"s_008um_00456_00753-1","IGFBP3"
"s_008um_00218_00304-1","IGFBP3"
"s_008um_00164_00067-1","IGFBP3"
"s_008um_00380_00225-1","IGFBP3"
"s_008um_00242_00632-1","IGFBP3"
"s_008um_00776_00498-1","IGFBP3"
"s_008um_00361_00251-1","IGFBP3"
"s_008um_00229_00056-1","IGFBP3"
"s_008um_00100_00582-1","IGFBP3"
"s_008um_00271_00538-1","IGFBP3"
"s_008um_00313_00464-1","IGFBP3"
"s_008um_00371_00706-1","IGFBP3"
"s_008um_00218_00296-1","IGFBP3"
"s_008um_00249_00346-1","IGFBP3"
"s_008um_00345_00244-1","IGFBP3"
"s_008um_00340_00329-1","IGFBP3"
"s_008um_00399_00355-1","IGFBP3"
"s_008um_00400_00278-1","IGFBP3"
"s_008um_00221_00792-1","IGFBP3"
"s_008um_00287_00145-1","IGFBP3"
"s_008um_00373_00336-1","IGFBP3"
"s_008um_00230_00808-1","IGFBP3"
"s_008um_00446_00133-1","IGFBP3"
"s_008um_00223_00301-1","IGFBP3"
"s_008um_00445_00439-1","IGFBP3"
"s_008um_00473_00347-1","IGFBP3"
"s_008um_00455_00797-1","IGFBP3"
"s_008um_00370_00267-1","IGFBP3"
"s_008um_00240_00537-1","IGFBP3"
"s_008um_00418_00742-1","IGFBP3"
"s_008um_00357_00247-1","IGFBP3"
"s_008um_00539_00686-1","IGFBP3"
"s_008um_00364_00204-1","IGFBP3"
"s_008um_00377_00217-1","IGFBP3"
"s_008um_00347_00287-1","IGFBP3"
"s_008um_00177_00258-1","IGFBP3"
"s_008um_00231_00783-1","IGFBP3"
"s_008um_00371_00111-1","IGFBP3"
"s_008um_00271_00045-1","IGFBP3"
"s_008um_00352_00194-1","IGFBP3"
"s_008um_00354_00332-1","IGFBP3"
"s_008um_00318_00628-1","IGFBP3"
"s_008um_00675_00494-1","IGFBP3"
"s_008um_00438_00140-1","IGFBP3"
"s_008um_00356_00222-1","IGFBP3"
"s_008um_00328_00092-1","IGFBP3"
"s_008um_00283_00027-1","IGFBP3"
"s_008um_00359_00616-1","IGFBP3"
"s_008um_00396_00155-1","IGFBP3"
"s_008um_00284_00246-1","IGFBP3"
"s_008um_00393_00296-1","IGFBP3"
"s_008um_00360_00582-1","IGFBP3"
"s_008um_00172_00330-1","IGFBP3"
"s_008um_00161_00271-1","IGFBP3"
"s_008um_00342_00379-1","IGFBP3"
"s_008um_00170_00165-1","IGFBP3"
"s_008um_00608_00533-1","IGFBP3"
"s_008um_00583_00017-1","IGFBP3"
"s_008um_00359_00181-1","IGFBP3"
"s_008um_00343_00252-1","IGFBP3"
"s_008um_00382_00078-1","IGFBP3"
"s_008um_00261_00049-1","IGFBP3"
"s_008um_00395_00272-1","IGFBP3"
"s_008um_00266_00056-1","IGFBP3"
"s_008um_00224_00114-1","IGFBP3"
"s_008um_00570_00800-1","IGFBP3"
"s_008um_00461_00569-1","IGFBP3"
"s_008um_00255_00542-1","IGFBP3"
"s_008um_00723_00603-1","IGFBP3"
"s_008um_00496_00687-1","IGFBP3"
"s_008um_00366_00438-1","IGFBP3"
"s_008um_00324_00283-1","IGFBP3"
